rent;bedrooms;bathrooms;parkings;sizes;areas
9330;2;2;1;0;Craighall
9350;1;1;1;0;Greenside
9400;2;1;1;94 m²;Braamfontein
9400;2;2;0;0;Newtown
9400;1;1;2;99 m²;Killarney
9500;3;2;1;92 m²;Winchester Hills
9499;2;2;2;147 m²;Parktown
9500;1;1;1;54 m²;Melrose North
9500;1;1;1;62 m²;Killarney
9500;1;1;0;80 m²;Houghton Estate
9500;2;1;1;0;Houghton Estate
9500;1.5;2;1;88 m²;Killarney
9500;3;2;2;98 m²;Winchester Hills
9500;1;1;0;0;Houghton Estate
9500;2;1;2;102 m²;Craighall
9500;2;1;0;0;Riviera
9500;2;2;2;0;Craighall Park
9500;1;1;0;52 m²;Melrose North
9500;2;1.5;1;0;Westdene
9500;3;2;0;1 000 m²;Ridgeway
9500;2;1;2;0;Killarney
9500;3;2;1;92 m²;Winchester Hills
9500;3;1.5;5;581 m²;Bosmont
9500;1;1;2;50 m²;Melrose North
9500;3;1.5;5;581 m²;Bosmont
9500;1;1;2;50 m²;Melrose North
9500;2;2;2;110 m²;Oaklands
9500;3;1.5;2;120 m²;Mondeor
9500;2;2;0;100 m²;Waverley
9500;3;2;1;8 000 m²;Glenanda
9500;2;2;4;105 m²;Oaklands
9500;1;1;2;53 m²;Eltonhill
9500;1;1;1;93 m²;Craighall Park
9500;2;1;0;50 m²;Rosebank
9500;1;1;1;4 000 m²;Houghton Estate
9500;2;1;0;116 m²;Rosebank
9500;3;2;2;80 m²;Oakdene
9500;2;1;1;0;Riviera
9500;3;2.5;4;3 004 m²;Oakdene
9500;3;2;2;0;Kensington
9500;2;2;4;105 m²;Oaklands
9500;2;1.5;1;0;Westdene
9500;1;1;2;0;Parktown North
9500;4;1;1;400 m²;Towerby
9500;2;1.5;2;94 m²;Craighall
9500;3;1;2;0;Westdene
9500;2;1;2;0;Norwood
9500;2;2;1;113 m²;Parktown
9500;2;2;1;87 m²;Parkwood
9500;0;1;1;0;Birdhaven
9500;2;1;1;0;Dunkeld West
9500;2;1;1;70 m²;Melrose North
9500;1;1;0;62 m²;Rosebank
9500;2;2;2;72 m²;Oakdene
9500;2;1;1;0;Westdene
9500;2;2;2;75 m²;Alan Manor
9500;2;1;2;0;Norwood
9500;1;1;1;55 m²;Oakdene
9500;3;2.5;1;22 870 m²;Bassonia
9500;2;1;1;74 m²;Norwood
9500;3;2;2;100 m²;Oakdene
9500;2;1;0;87 m²;Eltonhill
9500;1;1;2;50 m²;Eltonhill
9500;0;0;0;495 m²;Bezuidenhout Valley
9500;2;2;1;0;Parktown
9500;1;1;1;0;Parkhurst
9500;2;2;0;0;Orchards
9500;1;1;1;76 m²;Parkwood
9500;1;1;1;0;Houghton Estate
9500;2;1.5;1;121 m²;Craighall Park
9500;3;2;2;0;Oakdene
9500;2;1;1;0;Victoria
9500;2;2;2;105 m²;Craighall Park
9500;1;1;1;0;Melrose Arch
9500;2;2;2;0;Upper Houghton
9500;1;1;0;70 m²;Melville
9500;1;1;1;85 m²;Maboneng
9500;0.5;1;1;0;Marshalltown
9500;2;1;2;0;Braamfontein
9500;2;2.5;0;145 m²;Maboneng
9500;2;2;1;84 m²;Parkwood
9500;2;3;0;0;Killarney
9500;1;1;1;0;Saxonwold
9500;2;2;2;0;Upper Houghton
9500;1;1;1;0;Melville
9500;2;2;1;0;Killarney
9500;2;1;1;139 m²;Houghton Estate
9500;1;1;2;0;Rosebank
9500;2;2;1;77 m²;Riviera
9500;1;1;1;0;Saxonwold
9500;2;2;2;0;Parkwood
9500;2;1;1;0;Craighall Park
9500;2;2;0;0;Houghton Estate
9500;1;1;1;0;Melrose
9500;3;1;0;0;Lombardy East
9600;1;1;1;52 m²;Melrose
9600;2;1.5;1;0;Rosebank
9700;3;1;0;0;Chrisville
9700;3;2;0;81 m²;Oakdene
9750;2;2;0;85 m²;Craighall Park
9750;2;2.5;1;137 m²;Killarney
9750;2;1;2;0;Melrose North
9750;1;2.5;1;50 m²;Savoy Estate
9750;2;2;2;94 m²;Waverley
9750;2;2;0;85 m²;Craighall Park
9750;2;1.5;1;105 m²;Houghton Estate
9800;2;1.5;0;110 m²;Rosebank
9800;2;2;0;82 m²;Parkwood
9800;2;1;2;116 m²;Rosebank
9800;2;1;1;0;Rosebank
9800;2;1.5;1;116 m²;Rosebank
9800;2;2;2;86 m²;Parkwood
9800;3;2;1;0;Homestead Park
9800;3;2;2;0;Winchester Hills
9800;1;1;0;78 m²;Riviera
9800;4;3;3;0;Kibler Park
9800;3;2;1;0;Bramley
9830;2;2;1;0;Craighall
9900;2;1;0;0;Melrose
9850;3;2;1;0;Kensington
9850;3;2;1;0;Corlett Gardens
9850;1;1;1;0;Savoy Estate
9900;2;2;1;137 m²;Killarney
9900;1.5;1;1;105 m²;Killarney
9900;1;1;1;60 m²;Parkview
9900;3;1.5;0;0;Rewlatch
9900;2;1;0;1 m²;Parktown
9900;2;1;0;0;Melrose
9900;3;2;2;109 m²;Oakdene
9900;1;1;1;50 m²;Melrose Arch
9900;1;1;1;0;Melrose Arch
9900;4;1;1;108 m²;Berea
9920;2;2;1;0;Braamfontein Werf
9975;2;2;1;0;Houghton Estate
9990;2;2;0;0;Orchards
9995;0.5;1;1;52 m²;Melrose Arch
9995;2;1.5;0;93 m²;Braamfontein
9999;1;1.5;1;129 m²;Killarney
9999;1;1;0;53 m²;Rosebank
10000;1;1;1;77 m²;Saxonwold
10000;2;2;2;75 m²;Oakdene
10000;1;1;1;88 m²;Parktown
10000;1;1;0;53 m²;Rosebank
10000;1;1;2;88 m²;Parktown
10000;1;1;1;88 m²;Parktown
10000;1;1;1;96 m²;Killarney
10000;4;3;2;1 095 m²;Kibler Park
10000;2;2;1;0;Killarney
10000;3;2;2;2 374 m²;Naturena
10000;1;1;1;99 m²;Killarney
10000;3;1;3;1 102 m²;Kibler Park
10000;2;2;2;100 m²;Waverley
10000;2;2;1;0;Parkwood
10000;3;2;2;1 097 m²;Kibler Park
10000;2;2;2;105 m²;Houghton Estate
10000;2;2;1;0;Linksfield
10000;1;1;1;59 m²;Houghton Estate
10000;1;1;2;53 m²;Waverley
10000;2;2;2;84 m²;Parkwood
10000;1;1;0;0;Craighall
10000;2;2.5;1;90 m²;Bassonia
10000;1;1;0;0;Waverley
10000;2;1;0;0;Braamfontein
10000;1;1;1;67 m²;Waverley
10000;2;2;1;210 m²;Killarney
10000;2;2;0;0;Parktown
10000;2;2;1;110 m²;Orchards
10000;1;1;1;0;Craighall
10000;3;1.5;1;98 m²;Braamfontein
10000;2;2;1;0;Parkwood
10000;1;1;1;97 m²;Killarney
10000;1;1;1;0;Waverley
10000;2;1;1;105 m²;Houghton Estate
10000;3;2;0;100 m²;Oakdene
10000;2;2;2;0;Waverley
10000;3;1;1;496 m²;Westdene
10000;2;2;2;128 m²;Glenhazel
10000;3;1;1;0;Lombardy East
10000;2;1;1;75 m²;Melrose
10000;1;1;2;53 m²;Melrose
10000;1;1;0;0;Maboneng
10000;2;1;0;0;Braamfontein
10000;1;1;0;0;Waverley
10000;1;1;1;96 m²;Killarney
10000;3;2;7;0;Haddon
10000;1;1;0;83 m²;Rosebank
10000;1;1;0;100 m²;Maboneng
10000;3;2;0;108 m²;Oakdene
10000;3;1;1;496 m²;Westdene
10000;0.5;1;1;43 m²;Melrose Arch
10000;2;2;1;120 m²;Observatory
10000;2;2;0;0;Killarney
10000;1;1;0;0;Waverley
10000;1;1;1;96 m²;Killarney
10000;3;2;7;0;Haddon
10000;1;1;0;83 m²;Rosebank
10000;1;1;0;100 m²;Maboneng
10000;3;2;0;108 m²;Oakdene
10000;3;1;1;496 m²;Westdene
10000;0.5;1;1;43 m²;Melrose Arch
10000;2;2;1;120 m²;Observatory
10000;2;2;0;0;Killarney
10000;3;2;0;0;Lenasia Ext 1
10000;3;2;0;108 m²;Oakdene
10000;2;2;2;155 m²;Parktown
10000;3;1;3;0;Highlands North
10000;0;0;0;0;Killarney
10000;3;2;3;0;Bezuidenhout Valley
10000;3;2;2;10 000 m²;Oakdene
10000;1;1;1;88 m²;Parktown
10000;2;2;0;0;Killarney
10000;2;2;0;0;Waverley
10000;3;3;3;155 m²;Gresswold
10000;2;1;2;0;Sandringham
10000;2;1;2;0;Vrededorp
10000;2;2;0;0;Waverley
10000;2;1;2;0;Vrededorp
10000;2;1;3;94 m²;Craighall Park
10000;1;1;1;0;Waverley
10000;2;1;1;63 m²;Sydenham
10000;3;2;1;0;Kew
10000;1;1;0;50 m²;Melrose Arch
10000;3;2;2;1 019 m²;Liefde En Vrede
10000;2;1;2;85 m²;Melrose
10000;3;2;3;527 m²;Westdene
10000;2;1.5;1;100 m²;Sydenham
10000;1;1;0;90 m²;Melrose Estate
10000;1;1;0;0;Craighall
10000;3;2;0;140 m²;Westdene
10000;2;1;0;0;Craighall Park
10000;1;1;1;0;Waverley
10000;0.5;1;1;0;Rosebank
10000;1;1;1;106 m²;Melrose
10000;2;1;2;72 m²;Craighall Park
10000;1;1;0;90 m²;Melrose Estate
10000;1;1;2;0;Parktown
10000;2;1;1;87 m²;Birnam
10000;1;1;1;0;Birnam
10000;2;1;1;0;Parktown North
10000;2;1;0;0;Killarney
10000;1;1;0;43 m²;Melrose Arch
10000;1;1;1;2 024 m²;Saxonwold
10000;1;1;1;0;Houghton Estate
10000;2;2.5;1;0;Bassonia
10000;1;1;0;43 m²;Melrose Arch
10000;3;2;2;108 m²;Oakdene
10000;3;2;2;182 m²;Parktown
10000;1;1;1;0;Melrose North
10000;2;2;0;0;Killarney
10000;3;2;1;145 m²;Observatory
10000;1;1;1;40 m²;Dunkeld
10000;2;2;1;0;Waverley
10000;1;1;2;0;Forest Town
10000;2;1;2;0;Forest Town
10000;1;1;0;495 m²;Forest Town
10000;2;0;1;0;Saxonwold
10000;1;1;0;0;Parkwood
10000;2;1;2;0;Observatory
10000;1;1;1;0;Parkwood
10000;3;2;0;0;Mondeor
10000;2;1;0;80 m²;Auckland Park
10200;2.5;1;2;0;Killarney
10200;2;1;3;0;Craighall Park
10200;2;1;1;80 m²;Craighall Park
10200;2;1;2;0;Craighall Park
10200;2;1;1;0;Craighall Park
10250;2;2;1;0;Parkwood
10250;2;2;2;120 m²;Killarney
10250;2;2;0;92 m²;Craighall
10250;2;2;0;92 m²;Craighall
10250;1;1;1;77 m²;Melrose Estate
10263;2;1;0;52 m²;Milpark
10300;2;2;2;95 m²;Waverley
10300;3;2;2;0;Ormonde
10500;3;2;2;102 m²;Glenvista
10500;1;1;1;55 m²;Rosebank
10200;2;1;1;0;Craighall Park
10250;2;2;1;0;Parkwood
10250;2;2;2;120 m²;Killarney
10250;2;2;0;92 m²;Craighall
10250;1;1;1;77 m²;Melrose Estate
10263;2;1;0;52 m²;Milpark
10300;2;2;2;95 m²;Waverley
10500;2;1;1;0;Parkview
10300;3;2;2;0;Ormonde
10500;3;2;2;102 m²;Glenvista
10500;1;1;1;55 m²;Rosebank
10500;2;1;1;0;Riviera
10500;2;2;2;102 m²;Craighall Park
10500;2;2;0;0;Craighall Park
10500;2;2;1;90 m²;Riviera
10500;2;2;2;92 m²;Bassonia
10500;2;2;1;89 m²;Melrose
10500;2;1;2;88 m²;Craighall Park
10500;2;1;1;0;Parkview
10500;2;2;0;0;Braamfontein
10500;1;1;1;120 m²;Parktown
10500;1;1;0;54 m²;Rosebank
10500;2;2;2;0;Parkwood
10500;3;2;2;0;Glenvista
10500;1;1;1;0;Parktown
10500;1;1;2;56 m²;Melrose
10500;2;1;0;65 m²;Craighall Park
10500;1;1;1;65 m²;Rosebank
10500;3;1;1;0;Regents Park
10500;3;3;2;0;Oakdene
10500;2;2;2;0;Craighall Park
10500;2;2;2;0;Killarney
10500;1;1;1;100 m²;Craighall Park
10500;3;1;2;0;Naturena
10500;2;2;2;0;Killarney
10500;2;2;0;0;Killarney
10500;2;1;1;0;Parktown North
10500;1;1;2;105 m²;Killarney
10500;2;2;1;100 m²;Waverley
10500;2;2;1;106 m²;Craighall Park
10500;2;2;2;122 m²;Killarney
10500;3;2;1;0;Kensington
10500;2;1;4;400 m²;Melville
10500;1;1;1;0;Killarney
10500;0;0;0;0;Saxonwold
10500;2;2;0;0;Rosebank
10500;2;2;1;102 m²;Craighall Park
10500;3;2;2;0;Melville
10500;0;0;0;0;Oakdene
10500;2;2;2;8 407 m²;Craighall Park
10500;2;2;1;77 m²;Riviera
10500;1;1;0;80 m²;Saxonwold
10500;2;2;2;0;Melrose Arch
10500;3;2;2;0;Highlands North
10500;4;4;3;163 m²;Corlett Gardens
10500;2;2;0;77 m²;Killarney
10500;3;2;2;0;Highlands North
10500;2;2.5;2;0;Bassonia
10500;2;2;0;0;Houghton Estate
10500;2;2;1;77 m²;Riviera
10500;3;2;1;146 m²;Parktown
10500;2;2;0;0;Rosebank
10500;1;1;1;0;Houghton Estate
10500;0;1;1;0;Melrose Arch
10500;2;1;1;0;Melrose North
10500;3;1;0;0;Bramley
10650;2;2;3;91 m²;Craighall
10700;2;2;2;189 m²;Glenhazel
10700;1;1;1;81 m²;Riviera
10700;2;1;0;200 m²;Melville
10700;2;1;6;0;Melville
10750;2;2;0;112 m²;Sandringham
10700;2;2;2;189 m²;Glenhazel
10754;3;1;1;105 m²;Berea
10800;2;1;1;112 m²;Melrose North
10800;1;1;1;0;Rosebank
10800;1;1;1;59 m²;Rosebank
10800;2;2;2;90 m²;Waverley
10900;1;1;1;56 m²;Dunkeld West
10900;2;1;1;82 m²;Riviera
10900;1;1;0;46 m²;Melrose Arch
10950;2;2;0;400 m²;Norwood
10950;2;1;2;900 m²;Melville
10990;2;2;1;89 m²;Craighall
10990;1;1;1;0;Melrose Arch
10995;3;1;1;0;South Hills
10999;1;1;1;29 m²;Rosebank
11000;0;1;0;49 m²;Rosebank
11000;0;1;0;48 m²;Rosebank
11000;0;1;0;48 m²;Rosebank
11000;0;1;0;48 m²;Rosebank
11000;2;2;0;78 m²;Parktown North
11000;0;1;0;48 m²;Rosebank
11000;0;1.5;0;49 m²;Rosebank
11000;0;1;0;48 m²;Rosebank
11000;0;1;0;48 m²;Rosebank
11000;2;1;1;88 m²;Killarney
11000;2;2;0;78 m²;Parktown North
11000;3;2;2;110 m²;Oakdene
11000;2;2;1;0;Waverley
11000;1;1;0;50 m²;Rosebank
11000;2;1;0;0;Oaklands
11000;1;1;0;73 m²;Newtown
11000;3;2;2;98 m²;Craighall
11000;1;1;1;48 m²;Parktown North
11000;2;1;2;79 m²;Riviera
11000;1;1;1;54 m²;Rosebank
11000;2;2;2;0;Craighall Park
11000;2;2;2;74 m²;Glenvista
11000;1;1;1;61 m²;Houghton Estate
11000;2;2;1;0;Orchards
11000;2;2;2;0;Rosebank
11000;2;2;1;82 m²;Parkwood
11000;2;1;1;97 m²;Rosebank
11000;2;2;1;90 m²;Riviera
11000;1;1;0;0;Rosebank
11000;1;1;2;60 m²;Houghton Estate
11000;2;2;2;70 m²;Melrose
11000;2;1;1;93 m²;Riviera
11000;1;1;1;54 m²;Rosebank
11000;1;1;1;54 m²;Craighall Park
11000;2;1;1;0;Melrose
11000;2;2.5;2;0;Bassonia
11000;2;2;0;0;Killarney
11000;2;2;0;120 m²;Maboneng
11000;3;2;2;117 m²;Melrose North
11000;2;2;1;110 m²;Oaklands
11000;2;2;1;0;Birdhaven
11000;3;2;2;1 331 m²;Glenvista
11000;3;2;1;840 m²;Kensington
11000;2;2;1;0;Birdhaven
11000;2;2;2;89 m²;Craighall Park
11000;1;1;1;0;Rosebank
11000;2;1;2;0;Houghton Estate
11000;1;1;1;0;Melrose Arch
11000;3;2.5;4;924 m²;Evans Park
11000;2;2;0;110 m²;Oaklands
11000;3;2;2;99 m²;Oakdene
11000;3;2;2;0;Meredale
11000;1;1;1;50 m²;Melrose North
11000;1;1;0;0;Oaklands
11000;1;1;1;0;Rosebank
11000;3;2;2;0;Corlett Gardens
11000;2;2;2;89 m²;Craighall Park
11000;1;1;1;52 m²;Melrose Arch
11000;2;2;0;85 m²;Craighall
11000;1;1;1;47 m²;Rosebank
11000;1;1;0;0;Craighall Park
11000;1;1;1;0;Rosebank
11000;1;1;1;0;Melrose Arch
11000;2;1;0;0;Melrose North
11000;1;1;1;0;Rosebank
11000;1;1;1;0;Rosebank
11000;2;1;1;0;Killarney
11000;2;1;0;111 m²;Waverley
11000;2;1;0;69 m²;Rosebank
11000;2;2;0;0;Killarney
11000;2;2;1;80 m²;Houghton Estate
11000;1;1;1;62 m²;Oaklands
11000;1;1;1;0;Rosebank
11000;3;2;1;495 m²;Orange Grove
11000;3;2;1;495 m²;Orange Grove
11000;1;1;1;0;Melrose Arch
11000;2;2;1;123 m²;Riviera
11000;3;2;0;0;Observatory
11000;2;1;1;88 m²;Killarney
11000;1;1;1;0;Parktown
11000;1;1;1;52 m²;Melrose Arch
11000;3;1;0;0;Sydenham
11000;1;1;1;53 m²;Melrose North
11000;2;2;1;0;Melrose
11000;3;1;2;990 m²;Rouxville
11000;1;1;1;1 681 m²;Dunkeld
11000;1;1;1;0;Melrose
11000;2;1.5;1;100 m²;Killarney
11000;1;2;1;1 681 m²;Dunkeld
11000;2;1;1;59 m²;Rosebank
11000;1;1;1;0;Killarney
11000;0;0;0;0;Melrose Arch
11000;3;2;1;0;Longmeadow
11000;2;1;2;0;Bruma
11000;1;1;1;43 m²;Melrose Arch
11000;2;2;1;82 m²;Parkwood
11000;2;2;2;140 m²;Killarney
11000;4;2;3;743 m²;Westdene
11000;2;2;2;140 m²;Killarney
11000;2;2;1;0;Killarney
11000;3;2;3;743 m²;Westdene
11300;1;1;1;49 m²;Rosebank
11000;0;0;0;0;Melrose Arch
11000;3;2;1;0;Longmeadow
11000;2;2;2;140 m²;Killarney
11000;2;1;2;0;Bruma
11000;1;1;1;43 m²;Melrose Arch
11000;2;2;1;82 m²;Parkwood
11000;4;2;3;743 m²;Westdene
11000;2;2;2;140 m²;Killarney
11000;2;2;1;0;Killarney
11000;3;2;3;743 m²;Westdene
11300;1;1;1;49 m²;Rosebank
11400;2;2;1;4 878 m²;Killarney
11495;2;1;0;0;Fairmount
11500;2;2;2;97 m²;Melrose North
11500;1;1;0;47 m²;Rosebank
11500;1;1;0;47 m²;Rosebank
11500;0;1;0;49 m²;Rosebank
11500;2;1;1;111 m²;Waverley
11500;1;1;2;65 m²;Melrose North
11500;3;2;2;0;Westdene
11500;2;2;1;105 m²;The Gardens
11500;2;2.5;2;0;Fairmount
11500;2;2;0;0;Dunkeld West
11500;2;2;1;0;Craighall Park
11500;2;2;0;0;Craighall Park
11500;2;1;1;0;Waverley
11500;3;2;2;175 m²;Melville
11500;3;2;8;0;Westdene
11500;1;1;2;0;Melrose North
11500;3;2;2;106 m²;Longmeadow
11500;1;1;0;0;Rosebank
11500;3;2;0;0;Rosebank
11500;2;2;2;0;Rosebank
11500;1;1;1;0;Melrose North
11500;2;2;2;100 m²;Parkview
11500;2;2;0;0;Killarney
11500;3;2;1;545 m²;Kensington
11500;3;2;2;0;Braamfontein Werf
11500;3;2;2;175 m²;Melville
11500;3;2;2;0;Glenvista
11500;2;2.5;1;145 m²;Killarney
11500;2;2.5;2;0;Dunhill
11500;3;2;0;0;Rosebank
11500;2;2;2;0;Rosebank
11500;1;1;1;0;Melrose North
11500;2;2;2;100 m²;Parkview
11500;2;2;0;0;Killarney
11500;3;2;1;545 m²;Kensington
11500;3;2;2;0;Braamfontein Werf
11500;3;2;2;175 m²;Melville
11500;3;2;2;0;Glenvista
11500;2;2.5;1;145 m²;Killarney
11500;2;2.5;2;0;Dunhill
11500;3;1;1;0;Franklin Roosevelt Park
11500;3;1;0;0;Auckland Park
11500;2;2;1;0;Norwood
11500;2;1;2;111 m²;Waverley
11500;3;2.5;1;170 m²;Killarney
11500;2;1.5;1;0;Fairmount
11500;2;2;4;95 m²;Craighall Park
11500;2;1;0;0;Riviera
11500;3;1;1;0;Franklin Roosevelt Park
11500;2;2.5;0;0;Melrose
11500;2;2;1;0;Melrose
11500;2;2;2;100 m²;Saxonwold
11500;3;1;0;0;Kensington
11500;2;2;1;0;Riviera
11700;2;2;1;100 m²;Savoy Estate
11750;3;2;2;140 m²;Rosebank
11750;3;2;0;0;Parktown
11999;2;2;0;108 m²;Birnam
11800;2;1;1;80 m²;Parktown North
11800;2;2;2;91 m²;Waverley
11850;3;2;0;500 m²;Parkwood
11850;3;2;2;500 m²;Parkwood
11850;2;2;1;0;Savoy Estate
11900;3;2;2;990 m²;Bassonia
11900;2;1;1;109 m²;Glenhazel
11900;2;2;1;0;Greenside
11900;2;2;2;109 m²;Upper Houghton
11950;2;2;1;112 m²;Killarney
11950;2;1;2;1 013 m²;Melville
11990;3;2;2;0;Lyndhurst
11999;2;2;0;108 m²;Birnam
11999;2;2;2;86 m²;Braamfontein
12000;1;1;1;57 m²;Rosebank
12000;0.5;1;1;43 m²;Melrose Arch
12000;1;1;2;57 m²;Melrose
12000;1;1;0;53 m²;Rosebank
12000;0.5;1;1;43 m²;Melrose Arch
12000;1;1.5;2;80 m²;Parkview
12000;1;1;0;53 m²;Rosebank
12000;3;2;2;99 m²;Oakdene
12000;3;2;2;110 m²;Oakdene
12000;2;2;1;86 m²;Craighall Park
12000;3;2;2;125 m²;Oakdene
12000;1;1;0;50 m²;Rosebank
12000;4;2;3;0;Gillview
12000;4;2;3;0;Gillview
12000;3;2;17;996 m²;Franklin Roosevelt Park
12000;1;1;0;0;Parkhurst
12000;1;1;0;53 m²;Rosebank
12000;2;2;0;0;Rosebank
12000;2;2;1;90 m²;Riviera
12000;2;1;0;1 013 m²;Melville
12000;3;2;2;99 m²;Oakdene
12000;3;2;2;110 m²;Oakdene
12000;2;2;1;86 m²;Craighall Park
12000;3;2;2;125 m²;Oakdene
12000;1;1;1;60 m²;Houghton Estate
12000;1;1;0;50 m²;Rosebank
12000;4;2;3;0;Gillview
12000;3;2;17;996 m²;Franklin Roosevelt Park
12000;1;1;0;0;Parkhurst
12000;1;1;0;53 m²;Rosebank
12000;2;2;1;90 m²;Riviera
12000;2;2;0;0;Rosebank
12000;2;1;0;1 013 m²;Melville
12000;2;2;1;135 m²;Melrose
12000;2;2;2;0;Parktown
12000;2;2;1;105 m²;Parkview
12000;2;1;1;113 m²;Rosebank
12000;1;1.5;1;1 000 m²;Saxonwold
12000;2;2;2;103 m²;Oaklands
12000;1;1;1;60 m²;Houghton Estate
12000;1;1;0;54 m²;Rosebank
12000;1;1;2;52 m²;Parkview
12000;3;2;2;500 m²;Bramley
12000;2;2;0;0;Norwood
12000;1;1;1;60 m²;Saxonwold
12000;4;2.5;2;495 m²;Sophiatown
12000;2;2;2;134 m²;Killarney
12000;2;2;1;112 m²;Killarney
12000;2;2;2;205 m²;Killarney
12000;2;1;2;150 m²;Killarney
12000;1;2;0;0;Houghton Estate
12000;1;1;0;0;Killarney
12000;1;1.5;1;0;Saxonwold
12000;1;1.5;1;0;Parkview
12000;1;1;1;44 m²;Melrose Arch
12000;1;1;1;0;Parkhurst
12000;1;1;0;57 m²;Rosebank
12000;2;2;2;205 m²;Killarney
12000;2.5;1;2;96 m²;Parkwood
12000;3;2;3;0;Glenvista
12000;2;2.5;2;105 m²;Norwood
12000;1;1;0;0;Melrose North
12000;2;2;3;156 m²;Killarney
12000;3;1;2;125 m²;Killarney
12000;1;1;1;0;Greenside East
12000;2;2.5;1;137 m²;Killarney
12000;1;1;1;80 m²;Parkview
12000;2;1;2;0;Rosebank
12000;2;1;2;0;Craighall Park
12000;2;2;1;0;Johannesburg Central
12000;2;2;2;0;Parkview
12000;1;1;1;60 m²;Melrose Arch
12000;1;1;1;0;Melrose North
12000;4;2;3;0;Gillview
12000;2;2;1;0;Killarney
12000;3;2;2;0;Killarney
12000;2;1.5;0;1 990 m²;Fairmount
12000;4;2;2;180 m²;Meredale
12000;0;1;1;52 m²;Melrose Arch
12000;3;2;1;187 m²;Parktown
12000;3;2;1;187 m²;Parktown
12000;3;2.5;4;150 m²;Winchester Hills
12000;2;2;2;0;Melrose
12000;1;1;0;55 m²;Rosebank
12000;4;2;1;0;Mondeor
12000;2;2;0;122 m²;Riviera
12000;2;2;1;159 m²;Killarney
12000;3;2;2;0;Melville
12000;2;1;1;0;Parktown North
12000;2;1;0;84 m²;Parkhurst
12000;3;2;2;0;Glenvista
12000;1;1;1;0;Killarney
12000;1;1.5;1;120 m²;Killarney
12000;2;2;0;0;Riviera
12000;2;2;1;0;Craighall
12000;0.5;1;1;43 m²;Melrose Arch
12000;1;1;1;0;Houghton Estate
12000;1;1;1;0;Houghton Estate
12000;3;2.5;0;120 m²;Orchards
12000;1;1;1;44 m²;Melrose Arch
12000;2;1;1;0;Fairmount
12000;1;1;0;97 m²;Killarney
12000;2;2;2;0;Craighall
12000;4;2;1;0;Mondeor
12000;1;1;0;97 m²;Killarney
12000;2;2;2;0;Craighall
12000;1;1;0;0;Rosebank
12000;1;1;1;44 m²;Melrose Arch
12000;2;2;0;120 m²;Rosebank
12000;1;1;0;0;Melrose Arch
12000;1;1;1;60 m²;Rosebank
12000;2;2;2;0;Craighall
12000;2;2;2;0;Waverley
12000;1;1;1;51 m²;Melrose Arch
12000;1;1;1;68 m²;Rosebank
12000;1;1;1;100 m²;Melrose Arch
12000;2;2;2;0;Rosebank
12000;2;2;2;0;Linksfield
12000;3;1.5;1;0;Raedene Estate
12000;2;2;1;146 m²;Houghton Estate
12000;2;1;2;368 m²;Melville
12000;2;2;1;88 m²;Houghton Estate
12000;3;2;2;0;Linmeyer
12000;1;1;1;51 m²;Melrose Arch
12000;2;2;2;94 m²;Craighall Park
12000;2;1;0;0;Melrose Estate
12000;1;2;3;105 m²;Houghton Estate
12000;1;1;1;1 068 m²;Craighall Park
12000;1;1;1;51 m²;Melrose Arch
12000;2;1;1;0;Waverley
12000;3;2;0;0;Longmeadow
12000;2;2;1;0;Killarney
12000;2;1;0;0;Melrose Estate
12000;3;2;0;0;Auckland Park
12000;2;1;1;93 m²;Killarney
12000;1;1;1;78 m²;Rosebank
12000;1;1;1;0;Parktown North
12000;1;1;1;1 983 m²;Craighall Park
12000;1;1;2;88 m²;Parktown
12000;2;1.5;1;148 m²;Killarney
12000;2;1;0;0;Killarney
12250;2;2;2;138 m²;Killarney
12250;1;1;1;50 m²;Rosebank
12250;1;1;2;1 087 m²;Rosebank
12250;2;1.5;2;0;Birdhaven
12250;2;1;0;71 m²;Craighall Park
12250;2;1.5;2;0;Birdhaven
12250;2;1;0;71 m²;Craighall Park
12300;1;1;1;61 m²;Rosebank
12300;1;1;1;73 m²;Rosebank
12400;2;2;1;0;Melrose
12500;2;2;1;95 m²;Killarney
12500;1;1;0;54 m²;Rosebank
12500;0;1;1;44 m²;Melrose Arch
12500;2;2;2;105 m²;Parkview
12500;2;1.5;1;0;Rosebank
12500;1;1;1;64 m²;Houghton Estate
12500;2;2;2;130 m²;Braamfontein Werf
12500;2;2;2;83 m²;Craighall
12500;1;1;1;50 m²;Melrose Arch
12500;3;2;1;177 m²;Killarney
12500;1;1;1;48 m²;Rosebank
12500;3;2;2;495 m²;Parkhurst
12500;4;3.5;2;1 160 m²;Naturena
12500;2;1;2;0;Craighall
12500;2;1;0;0;Waverley
12500;1;1;1;50 m²;Melrose Arch
12500;2;1.5;1;0;Rosebank
12500;1;1;1;64 m²;Houghton Estate
12500;2;2;2;130 m²;Braamfontein Werf
12500;2;2;2;83 m²;Craighall
12500;1;1;1;50 m²;Melrose Arch
12500;2;1;0;96 m²;Parkwood
12500;3;2;1;177 m²;Killarney
12500;1;1;1;48 m²;Rosebank
12500;3;2;2;495 m²;Parkhurst
12500;4;3.5;2;1 160 m²;Naturena
12500;2;1;2;0;Craighall
12500;2;1;0;0;Waverley
12500;2;1;0;96 m²;Parkwood
12500;2;2;0;91 m²;Parktown North
